SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	GSLO	GSHI	CHARTR
2011	040027502077	04	0400275	02077	79061	79115	HIGHLAND FREE SCHOOL	HIGHLAND FREE SCHOOL	5206230104	510 S. HIGHLAND AVE.	TUCSON	AZ	85719		510 SOUTH HIGHLAND AVE	TUCSON	AZ	85719		1	1	11	32.216360	-110.951600	04019	PIMA COUNTY	0407	KG	06	1
2011	040027601841	04	0400276	01841	79213	10795	ACADEMY WITH COMMUNITY PARTNERS  INC	ACADEMY WITH COMMUNITY PARTNERS	4808330068	433 N HALL	MESA	AZ	85203	7404	433 NORTH HALL	MESA	AZ	85203	7404	1	1	11	33.423526	-111.793077	04013	MARICOPA COUNTY	0406	09	12	1
2011	040027702167	04	0400277	02167	79487	79488	YOUNGTOWN PUBLIC CHARTER SCHOOL	YOUNGTOWN PUBLIC CHARTER SCHOOL	6239740355	PO BOX 396	YOUNGTOWN	AZ	85363		8632 WEST NORTHERN AVE	GLENDALE	AZ	85305		1	2	21	33.551958	-112.245552	04013	MARICOPA COUNTY	0402	KG	06	1
2011	040027802168	04	0400278	02168	79496	79506	DEER VALLEY CHARTER SCHOOLS  INC.	DEER VALLEY ACADEMY	6024676874	3050 W. AGUA FRIA FREEWAY	PHOENIX	AZ	85027		18424 NORTH 51ST AVE	GLENDALE	AZ	85308		1	1	12	33.653231	-112.169665	04013	MARICOPA COUNTY	0402	09	12	1
2011	040027902170	04	0400279	02170	79497	79508	WEST GILBERT CHARTER ELEMENTARY SCHOOL  INC.	IMAGINE WEST GILBERT ELEMENTARY	4808552700	2061 S. GILBERT RD.	GILBERT	AZ	85296		2061 SOUTH GILBERT RD	GILBERT	AZ	85296		1	1	21	33.312832	-111.788987	04013	MARICOPA COUNTY	0406	KG	05	1
2011	040028002186	04	0400280	02186	79498	79510	MOHAVE ACCELERATED LEARNING CENTER	MOHAVE ACCELERATED LEARNING CENTER	9287049345	P.O. BOX 21288	BULLHEAD CITY	AZ	86439		625 MARINA BLVD	BULLHEAD CITY	AZ	86442		1	1	33	35.101079	-114.625631	04015	MOHAVE COUNTY	0402	06	12	1
2011	040028102187	04	0400281	02187	79499	79511	MASADA CHARTER SCHOOL  INC.	MASADA CHARTER SCHOOL	9288752525	PO BOX 2277	CENTENNIAL PARK	AZ	86021	2277	365 WEST CANNON AVE	CENTENNIAL PARK	AZ	86021	2277	1	1	41	36.957381	-112.979668	04015	MOHAVE COUNTY	0402	KG	09	1
2011	040028202232	04	0400282	02232	79501	79513	HARVEST POWER COMMUNITY DEVELOPMENT GROUP  INC.	HARVEST PREPARATORY ACADEMY	9287836266	P.O. BOX 6826	YUMA	AZ	85366		350 EAST 18TH ST	YUMA	AZ	85366		1	1	13	32.695500	-114.617576	04027	YUMA COUNTY	0407	KG	12	1
2011	040028202993	04	0400282	02993	79501	90277	HARVEST POWER COMMUNITY DEVELOPMENT GROUP  INC.	HARVEST PREPARATORY ACADEMY  SAN LUIS AZ	9287822052	350 E. 18TH STREET	YUMA	AZ	85364		1044 NORTH 10TH AVE	SAN LUIS	AZ	85349		1	1	31	32.498259	-114.753229	04027	YUMA COUNTY	0407	KG	04	1
2011	040028302207	04	0400283	02207	79502	79514	OLD PUEBLO CHILDREN'S ACADEMY	OLD PUEBLO CHILDREN'S ACADEMY	5202961600	165 N. SARNOFF DR.	TUCSON	AZ	85710		165 NORTH SARNOFF DR	TUCSON	AZ	85710		1	1	11	32.223397	-110.816503	04019	PIMA COUNTY	0408	KG	08	1
2011	040028402095	04	0400284	02095	79503	79505	OMEGA ALPHA ACADEMY	OMEGA ALPHA ACADEMY SCHOOL	5208051261	1402 SAN ANTONIO	DOUGLAS	AZ	85607		1402 SAN ANTONIO	DOUGLAS	AZ	85607		1	1	33	31.348820	-109.532579	04003	COCHISE COUNTY	0408	KG	12	1
2011	040028502173	04	0400285	02173	79548	79549	MONTESSORI HOUSE  INC.	MONTESSORI HOUSE CHARTER SCHOOL	4804642800	2415 N. TERRACE CIRCLE	MESA	AZ	85203	1220	2415 NORTH TERRACE CIRCLE	MESA	AZ	85203	1220	1	1	11	33.459395	-111.801468	04013	MARICOPA COUNTY	0406	KG	06	1
2011	040028802176	04	0400288	02176	79569	79570	PREMIER CHARTER HIGH SCHOOL	PREMIER CHARTER HIGH SCHOOL	6232451500	7544 W. INDIAN SCHOOL RD. SUIT	PHOENIX	AZ	85033		7544 WEST INDIAN SCHOOL RD SUI	PHOENIX	AZ	85033		1	1	11	33.495643	-112.222196	04013	MARICOPA COUNTY	0404	09	12	1
2011	040029002177	04	0400290	02177	79578	79579	PAN-AMERICAN ELEMENTARY CHARTER	PAN-AMERICAN CHARTER SCHOOL	6022663989	3001 W. INDIAN SCHOOL	PHOENIX	AZ	85017	8502	3001 WEST INDIAN SCHOOL	PHOENIX	AZ	85017	8502	1	1	11	33.493996	-112.124080	04013	MARICOPA COUNTY	0404	KG	12	1
2011	040029500149	04	0400295	00149	79598	5580	KINGMAN UNIFIED SCHOOL DISTRICT	MT TIPTON ELEMENTARY SCHOOL	9287673350	P O BOX 248	DOLAN SPRINGS	AZ	86441	0248	16500 PIERCE FERRY RD	DOLAN SPRINGS	AZ	86441	0248	1	1	43	35.604232	-114.256052	04015	MOHAVE COUNTY	0402	PK	12	2
2011	040029500326	04	0400295	00326	79598	5575	KINGMAN UNIFIED SCHOOL DISTRICT	KINGMAN MIDDLE SCHOOL	9287533583	1969 DETROIT AVENUE	KINGMAN	AZ	86401	4199	1969 DETROIT AVE	KINGMAN	AZ	86401	4199	1	1	33	35.215566	-114.031359	04015	MOHAVE COUNTY	0402	06	08	2
2011	040029500327	04	0400295	00327	79598	5572	KINGMAN UNIFIED SCHOOL DISTRICT	LA SENITA ELEMENTARY	9287574328	3175 GORDON DRIVE	KINGMAN	AZ	86401	3399	3175 GORDON DR	KINGMAN	AZ	86401	3399	1	1	33	35.240029	-114.004462	04015	MOHAVE COUNTY	0402	KG	05	2
2011	040029500328	04	0400295	00328	79598	5573	KINGMAN UNIFIED SCHOOL DISTRICT	MANZANITA ELEMENTARY	9287536197	2901 DETROIT AVENUE	KINGMAN	AZ	86401	4289	2901 DETROIT AVE	KINGMAN	AZ	86401	4289	1	1	33	35.214675	-114.017166	04015	MOHAVE COUNTY	0402	PK	07	2
2011	040029500329	04	0400295	00329	79598	5574	KINGMAN UNIFIED SCHOOL DISTRICT	PALO CHRISTI ELEMENTARY	9287532472	500 MAPLE STREET	KINGMAN	AZ	86401	5699	500 MAPLE ST	KINGMAN	AZ	86401	5699	1	1	33	35.193116	-114.050908	04015	MOHAVE COUNTY	0402	KG	05	2
2011	040029500881	04	0400295	00881	79598	5595	KINGMAN UNIFIED SCHOOL DISTRICT	KINGMAN HIGH SCHOOL	9287535678	4182 N. BANK STREET	KINGMAN	AZ	86401		4182 NORTH BANK ST	KINGMAN	AZ	86401		1	1	33	35.243981	-114.010410	04015	MOHAVE COUNTY	0402	PK	12	2
2011	040029501126	04	0400295	01126	79598	5571	KINGMAN UNIFIED SCHOOL DISTRICT	HUALAPAI ELEMENTARY	9287531919	350 EASTERN STREET	KINGMAN	AZ	86401	5381	350 EASTERN ST	KINGMAN	AZ	86401	5381	1	1	41	35.193062	-114.009630	04015	MOHAVE COUNTY	0402	KG	05	2
2011	040029501495	04	0400295	01495	79598	5576	KINGMAN UNIFIED SCHOOL DISTRICT	CERBAT ELEMENTARY	9287535678	2689 JAGERSON AVENUE	KINGMAN	AZ	86409		2689 JAGERSON AVE	KINGMAN	AZ	86409		1	1	41	35.269568	-114.017458	04015	MOHAVE COUNTY	0402	KG	05	2
2011	040029501544	04	0400295	01544	79598	5577	KINGMAN UNIFIED SCHOOL DISTRICT	BLACK MOUNTAIN ELEMENTARY SCHOOL	9285659111	3404 N. SANTA MARIA ROAD	GOLDEN VALLEY	AZ	86413		3404 NORTH SANTA MARIA RD	GOLDEN VALLEY	AZ	86413		1	1	42	35.229195	-114.222798	04015	MOHAVE COUNTY	0402	KG	08	2
2011	040029502661	04	0400295	02661	79598	88409	KINGMAN UNIFIED SCHOOL DISTRICT	WHITE CLIFFS MIDDLE SCHOOL	9287536238	400 GRANDVIEW AVENUE	KINGMAN	AZ	86401		400 GRANDVIEW AVE	KINGMAN	AZ	86401		1	1	33	35.191870	-114.060427	04015	MOHAVE COUNTY	0402	06	08	2
2011	040029503234	04	0400295	03234	79598	90667	KINGMAN UNIFIED SCHOOL DISTRICT	DESERT WILLOW ELEMENTARY SCHOOL	9287535678	3700 PROSPECTOR STREET	KINGMAN	AZ	86401		3700 PROSPECTOR ST	KINGMAN	AZ	86401		1	7	41	35.215380	-113.976180	04015	MOHAVE COUNTY	0402	N	N	2
2011	040029602209	04	0400296	02209	79640	79641	EL CENTRO FOR THE STUDY OF PRIMARY AND SECONDARY EDUCATION	ADALBERTO M. GUERRERO SCHOOL	5208826216	2797 N. INTROSPECT DR.	TUCSON	AZ	85745	9454	2797 NORTH INTROSPECT DR	TUCSON	AZ	85745	9454	1	1	11	32.256865	-111.024305	04019	PIMA COUNTY	0407	03	08	1
2011	040029702096	04	0400297	02096	79643	79648	SIERRA SUMMIT ACADEMY	SIERRA SUMMIT ACADEMY	5208030508	4200 E. RAMSEY ROAD	HEREFORD	AZ	85615		4200 EAST RAMSEY RD	HEREFORD	AZ	85615		1	2	41	31.465629	-110.253513	04003	COCHISE COUNTY	0408	08	12	1
2011	040029802143	04	0400298	02143	79660	79661	LEGACY SCHOOLS	LEGACY ELEMENTARY SCHOOL	4809811500	7618 E. UNIVERSITY DR.	MESA	AZ	85207		7618 EAST UNIVERSITY DR	MESA	AZ	85207		1	1	11	33.422486	-111.667025	04013	MARICOPA COUNTY	0406	KG	10	1
2011	040029902099	04	0400299	02099	79671	79672	VISIONS UNLIMITED ACADEMY  INC.	VISIONS UNLIMITED ACADEMY	5205868691	1275 EAST BARNEY LANE	BENSON	AZ	85602		1275 EAST BARNEY LN	BENSON	AZ	85602		1	1	41	31.970269	-110.269205	04003	COCHISE COUNTY	0408	KG	08	1
2011	040030003168	04	0400300	03168	79682	81200	TWENTY FIRST CENTURY CHARTER SCHOOLS  INC.	VENTURE ACADEMY	6022424220	1535 W. DUNLAP AVE.	PHOENIX	AZ	85020		1535 WEST DUNLAP AVE	PHOENIX	AZ	85020		1	1	11	33.567205	-112.092313	04013	MARICOPA COUNTY	0403	KG	07	1
2011	040030302181	04	0400303	02181	79701	79702	NORTH STAR CHARTER SCHOOL  INC.	NORTH STAR CHARTER SCHOOL  INC.	6239072661	10720 W INDIAN SCHOOL RD.	PHOENIX	AZ	85037		10720 WEST INDIAN SCHOOL RD	PHOENIX	AZ	85037		1	1	23	33.493608	-112.291732	04013	MARICOPA COUNTY	0407	09	12	1
2011	040030303307	04	0400303	03307	79701	91268	NORTH STAR CHARTER SCHOOL  INC.	ARIZONA PREPARATORY ACADEMY ONLINE	6025685565	10443 N CAVE CREEK ROAD	PHOENIX	AZ	85020		10443 N CAVE CREEK ROAD	PHOENIX	AZ	85020		1	3	M	0.000000	0.000000	M	M	M	N	N	1
2011	040031002149	04	0400310	02149	79055	91172	CARDEN TRADITIONAL SCHOOL OF SURPRISE  INC.	CARDEN TRADITIONAL SCHOOL OF GLENDALE	6024395026	4744 W. GROVERS AVE	GLENDALE	AZ	85308		4744 WEST GROVERS AVE	GLENDALE	AZ	85308		1	5	11	33.647268	-112.162101	04013	MARICOPA COUNTY	0402	KG	06	1
2011	040031002370	04	0400310	02370	79055	80463	CARDEN TRADITIONAL SCHOOL OF SURPRISE  INC.	CARDEN TRADITIONAL SCHOOL OF SURPRISE	6235562179	15688 WEST ACOMA LANE	SURPRISE	AZ	85379		15688 WEST ACOMA LN	SURPRISE	AZ	85379		1	1	41	33.617940	-112.397731	04013	MARICOPA COUNTY	0402	KG	08	1
2011	040031003180	04	0400310	03180	79055	90819	CARDEN TRADITIONAL SCHOOL OF SURPRISE  INC.	TAYLION VIRTUAL ACADEMY OF ARIZONA	6024395026	4744 W. GROVERS	GLENDALE	AZ	85308		4744 WEST GROVERS	GLENDALE	AZ	85308		1	1	11	33.647268	-112.162101	04013	MARICOPA COUNTY	0402	KG	08	1
2011	040031102151	04	0400311	02151	79059	79117	E-INSTITUTE CHARTER SCHOOLS  INC.	E-INSTITUTE AT UNION HILLS	6028433891	4744 W. GROVERS AVE.	GLENDALE	AZ	85308		3515 WEST UNION HILLS	PHOENIX	AZ	85308		1	1	11	33.654639	-112.135409	04013	MARICOPA COUNTY	0403	09	12	1
2011	040031102919	04	0400311	02919	79059	90075	E-INSTITUTE CHARTER SCHOOLS  INC.	E-INSTITUTE AT METRO	6024395026	4744 W. GROVERS AVENUE	GLENDALE	AZ	85308		9201 NORTH 29TH AVE	PHOENIX	AZ	85051		1	1	11	33.569458	-112.120769	04013	MARICOPA COUNTY	0403	09	12	1
2011	040031103001	04	0400311	03001	79059	90389	E-INSTITUTE CHARTER SCHOOLS  INC.	E-INSTITUTE AT GROVERS	6024395026	4744 W. GROVERS AVENUE	GLENDALE	AZ	85308		4744 WEST GROVERS AVE	GLENDALE	AZ	85308		1	1	11	33.647268	-112.162101	04013	MARICOPA COUNTY	0402	09	12	1
2011	040031103144	04	0400311	03144	79059	81143	E-INSTITUTE CHARTER SCHOOLS  INC.	E-INSTITUTE AT ACOMA	6235562179	16578 WEST GREENWAY RD	SURPRISE	AZ	85388		16578 WEST GREENWAY RD	SURPRISE	AZ	85388		1	1	41	33.625775	-112.415441	04013	MARICOPA COUNTY	0402	09	12	1
2011	040031103186	04	0400311	03186	79059	90768	E-INSTITUTE CHARTER SCHOOLS  INC.	E-INSTITUTE CHARTER HIGH SCHOOL AT BUCKEYE	6028702000	4744 W. GROVERS AVENUE	GLENDALE	AZ	85308		6213 SOUTH MILLER AVE	BUCKEYE	AZ	85326		1	1	32	33.390409	-112.590887	04013	MARICOPA COUNTY	0402	09	12	1
2011	040031103189	04	0400311	03189	79059	90815	E-INSTITUTE CHARTER SCHOOLS  INC.	TAYLION VIRTUAL HIGH SCHOOL OF ARIZONA	6024395026	4744 W. GROVERS	GLENDALE	AZ	85308		4744 WEST GROVERS	GLENDALE	AZ	85308		1	1	11	33.647268	-112.162101	04013	MARICOPA COUNTY	0402	09	12	1
2011	040031103291	04	0400311	03291	79059	91200	E-INSTITUTE CHARTER SCHOOLS  INC.	E-INSTITUTE - TEMPE	6024395026	4744 W. GROVERS	GLENDALE	AZ	85308		1815 EAST SOUTHERN AVE	TEMPE	AZ	85282		1	3	12	33.392918	-111.908159	04013	MARICOPA COUNTY	0405	09	12	1
2011	040031103292	04	0400311	03292	79059	91199	E-INSTITUTE CHARTER SCHOOLS  INC.	E-INSTITUTE - AVONDALE	6024395026	4744 WEST GROVERS	GLENDALE	AZ	85308		1435 NORTH ELISEO C. FELIX WAY	AVONDALE	AZ	85323		1	3	23	33.448970	-112.335860	04013	MARICOPA COUNTY	0407	09	12	1
2011	040031202216	04	0400312	02216	79062	79114	IRA H. HAYES MEMORIAL APPLIED LEARNING CENTER  INC.	IRA H. HAYES HIGH SCHOOL	5203155100	2.5 MI W. OF EXIT 4, I-, ON CA	BAPCHULE	AZ	85221		PRESCHOOL RD AND CASA BLANCA	BAPCHULE	AZ	85221		1	1	42	33.115708	-111.887425	04021	PINAL COUNTY	0407	09	12	1
2011	040031302222	04	0400313	02222	79234	10856	NEW VISIONS ACADEMY  INC.	NEW VISIONS ACADEMY	9286347320	P.O. BOX 1539	COTTONWOOD	AZ	86326	1539	125 SOUTH 6TH ST	COTTONWOOD	AZ	86326	1539	1	1	32	34.737402	-112.022445	04025	YAVAPAI COUNTY	0401	09	12	1
2011	040031302224	04	0400313	02224	79234	79597	NEW VISIONS ACADEMY  INC.	NEW VISIONS ACADEMY - ST. JOHN'S CAMPUS	9286347320	P.O. BOX 791	ST.JOHNS	AZ	85936	0791	155 SOUTH WASHINGTON ST	ST. JOHNS	AZ	85936	0791	1	1	33	34.504919	-109.364780	04001	APACHE COUNTY	0401	09	12	1
2011	040031303075	04	0400313	03075	79234	80391	NEW VISIONS ACADEMY  INC.	NEW VISIONS ACADEMY - STAR VALLEY	9285347320	HC4, BOX 4N	PAYSON	AZ	85541		166 EZELL LN	PAYSON	AZ	85541		1	1	42	34.247140	-111.255500	04007	GILA COUNTY	0401	09	12	1
2011	040031402191	04	0400314	02191	79269	79270	DEVELOPING INNOVATIONS IN NAVAJO EDUCATION  INC. (DINE  INC.	DINE SOUTHWEST HIGH SCHOOL	9286573272	HC 63 BOX 303	WINSLOW	AZ	86047		1 MILE WEST HWY 87 BETWEEN M	WINSLOW	AZ	86047		1	1	43	35.499389	-110.447953	04017	NAVAJO COUNTY	0401	09	12	1
2011	040031502217	04	0400315	02217	79379	79380	YAVAPAI ACCOMMODATION SCHOOL DISTRICT	YAVAPAI COUNTY HIGH SCHOOL	9287598126	7497 E. ADDIS	PRESCOTT VALLEY	AZ	86314		6325 BAJA CIRCLE	PRESCOTT VALLEY	AZ	86314		1	1	23	34.633852	-112.335307	04025	YAVAPAI COUNTY	0401	09	12	2
2011	040031602101	04	0400316	02101	79391	79789	COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT	CVIT - MIAMI HIGH SCHOOL	9284253271	DRAWER H	MIAMI	AZ	85539		4635 EAST RAGUS RD	MIAMI	AZ	85539		3	1	33	33.411319	-110.833717	04007	GILA COUNTY	0401	09	12	2
2011	040031602102	04	0400316	02102	79391	79790	COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT	CVIT - HAYDEN HIGH SCHOOL	5203567876	P.O. BOX 409	WINKELMAN	AZ	85292		824 THORNE AVE	WINKELMAN	AZ	85292		3	1	43	32.993562	-110.771890	04007	GILA COUNTY	0401	09	12	2
2011	040031602103	04	0400316	02103	79391	79791	COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT	CVIT - SUPERIOR HIGH SCHOOL	5206893112	100 MARY DRIVE	SUPERIOR	AZ	85273	2514	100 MARY DR	SUPERIOR	AZ	85273	2514	3	1	41	33.278591	-111.111678	04021	PINAL COUNTY	0401	09	12	2
2011	040031602677	04	0400316	02677	79391	88411	COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT	CVIT - SAN CARLOS HIGH SCHOOL	5206895031	P.O. BOX 207	SAN CARLOS	AZ	85550		MILEPOST 270 HWY 70	SAN CARLOS	AZ	85550		3	1	41	33.298194	-110.473998	04007	GILA COUNTY	0401	09	12	2
2011	040031602940	04	0400316	02940	79391	90103	COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT	CVIT - GLOBE HIGH SCHOOL	9284026011	501 EAST ASH STREET	GLOBE	AZ	85501		455 NORTH WILLOW ST	GLOBE	AZ	85501		3	1	33	33.397856	-110.789965	04007	GILA COUNTY	0401	09	12	2
2011	040031602979	04	0400316	02979	79391	90402	COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT	COBRE VALLEY CENTRAL PROGRAMS	5206895031	199 LOBB AVENUE	SUPERIOR	AZ	85273		199 LOBB AVE	SUPERIOR	AZ	85273		3	1	32	33.295343	-111.099539	04021	PINAL COUNTY	0401	09	12	2
2011	040031702202	04	0400317	02202	79420	79431	KHALSA FAMILY SERVICES	KHALSA SCHOOL	5205293611	3701 E. RIVER RD.	TUCSON	AZ	85718		3701 EAST RIVER RD	TUCSON	AZ	85718		1	1	21	32.276715	-110.914243	04019	PIMA COUNTY	0408	KG	08	1
2011	040031802203	04	0400318	02203	79426	79432	APRENDER TUCSON	SOUTHSIDE COMMUNITY SCHOOL	5206237102	2701 S. CAMPBELL AVE	TUCSON	AZ	85713		2701 SOUTH CAMPBELL AVE	TUCSON	AZ	85713		1	1	11	32.191315	-110.942396	04019	PIMA COUNTY	0407	KG	09	1
2011	040031902204	04	0400319	02204	79428	79433	TLC CHARTER SCHOOLS  INC	TRANSFORMATIONAL LEARNING CENTERS	5206281404	P.O. BOX 5310	TUCSON	AZ	85705		2555 NORTH STONE AVE	TUCSON	AZ	85705		1	2	11	32.253713	-110.972300	04019	PIMA COUNTY	0407	KG	12	1
2011	040032002227	04	0400320	02227	79437	79438	ACORN MONTESSORI CHARTER SCHOOL	ACORN MONTESSORI CHARTER SCHOOL	9287725778	8556 EAST LOOS DRIVE	PRESCOTT VALLEY	AZ	86314		8556 EAST LOOS DR	PRESCOTT VALLEY	AZ	86314		1	1	23	34.604288	-112.315302	04025	YAVAPAI COUNTY	0401	02	08	1
2011	040032002576	04	0400320	02576	79437	88180	ACORN MONTESSORI CHARTER SCHOOL	ACORN MONTESSORI CHARTER SCHOOL  INC. - WEST	9287725778	8556 E. LOOS DR.	PRESCOTT VALLEY	AZ	86314		7555 EAST LONG LOOK DR	PRESCOTT VALLEY	AZ	86314		1	1	23	34.599613	-112.332169	04025	YAVAPAI COUNTY	0401	KG	01	1
2011	040032102155	04	0400321	02155	79439	79619	PINNACLE EDUCATION-WMCB  INC.	PINNACLE CHARTER HIGH SCHOOL	4807558222	2224 W. SOUTHERN AVE. #1	TEMPE	AZ	85282		1712 EAST GUADALUPE RD	TEMPE	AZ	85283		1	1	12	33.363816	-111.912876	04013	MARICOPA COUNTY	0405	09	12	1
2011	040032202205	04	0400322	02205	79441	79442	DESERT ROSE ACADEMY INC.	DESERT ROSE ACADEMY CHARTER SCHOOL	5206960819	3686 W. ORANGE GROVE RD.	TUCSON	AZ	85741		326 WEST FORT LOWELL RD	TUCSON	AZ	85705		1	1	11	32.264880	-110.972400	04019	PIMA COUNTY	0407	09	12	1
2011	040032302159	04	0400323	02159	79443	79444	CROWN CHARTER SCHOOL  INC	CROWN CHARTER SCHOOL	6235359300	P O BOX 363	LITCHFIELD  AZ	AZ	85340		12450 WEST MARYLAND AVE	LITCHFIELD PARK  AZ	AZ	85340		1	1	41	33.530179	-112.327480	04013	MARICOPA COUNTY	0402	KG	06	1
2011	040032402160	04	0400324	02160	79449	79450	ARIZONA SCHOOL FOR INTEGRATED ACADEMICS AND TECHNOLOGIES  IN	SCHOOL FOR INTEGRATED ACADEMICS AND TECHNOLOGIES	6022545921	518 SOUTH 3RD STREET	PHOENIX	AZ	85004		518 SOUTH 3RD ST	PHOENIX	AZ	85004		1	1	11	33.442506	-112.070179	04013	MARICOPA COUNTY	0404	11	12	1
2011	040032402265	04	0400324	02265	79449	79726	ARIZONA SCHOOL FOR INTEGRATED ACADEMICS AND TECHNOLOGIES  IN	SCHOOL FOR INTEGRATED ACADEMICS AND TECHNOLOGIES	7606313408	901 SOUTH CAMPBELL AVENUE	TUCSON	AZ	85719		901 SOUTH CAMPBELL AVE	TUCSON	AZ	85719	6596	1	1	11	32.209777	-110.943251	04019	PIMA COUNTY	0407	11	12	1
2011	040032502161	04	0400325	02161	79451	79452	SUPERIOR SCHOOL	SUPERIOR SCHOOL	6238755975	P.O. BOX 1989	SURPRISE	AZ	85378		16025 NORTH DYSART	SURPRISE	AZ	85374		1	2	21	33.629649	-112.341585	04013	MARICOPA COUNTY	0402	09	12	1
2011	040032602162	04	0400326	02162	79453	79454	SUCCESS SCHOOL	ARIZONA CHARTER ACADEMY	6239744959	P.O. BOX 1929	SURPRISE	AZ	85378		16011 NORTH DYSART RD	SURPRISE	AZ	85374		1	1	21	33.629859	-112.341577	04013	MARICOPA COUNTY	0402	KG	12	1
2011	040032702163	04	0400327	02163	79455	79456	POINTE EDUCATIONAL SERVICES	NORTH POINTE PREPARATORY	6232090017	10215 N. 43RD AVENUE	PHOENIX	AZ	85051	1025	10215 NORTH 43RD AVE	PHOENIX	AZ	85051	1025	1	1	11	33.578913	-112.150001	04013	MARICOPA COUNTY	0403	07	12	1
2011	040032702291	04	0400327	02291	79455	79909	POINTE EDUCATIONAL SERVICES	CANYON POINTE ACADEMY	6028961166	4941 WEST UNION HILLS DRIVE	GLENDALE	AZ	85308		4941 WEST UNION HILLS DR	GLENDALE	AZ	85308		1	1	11	33.653817	-112.166673	04013	MARICOPA COUNTY	0402	KG	06	1
2011	040032702372	04	0400327	02372	79455	80473	POINTE EDUCATIONAL SERVICES	PINNACLE POINTE ACADEMY	6235373535	6753 WEST PINNACLE PEAK ROAD	GLENDALE	AZ	85310		6753 WEST PINNACLE PEAK RD	GLENDALE	AZ	85310		1	1	12	33.695769	-112.204912	04013	MARICOPA COUNTY	0402	KG	06	1
2011	040032802228	04	0400328	02228	79457	79458	A CENTER FOR CREATIVE EDUCATION	VERDE VALLEY MONTESSORI SCHOOL - A CENTER FOR CREA	9286343288	P O BOX 2678	COTTONWOOD	AZ	86326		215 SOUTH MAIN ST	COTTONWOOD	AZ	86326		1	1	32	34.735219	-112.009436	04025	YAVAPAI COUNTY	0401	KG	06	1
2011	040032802320	04	0400328	02320	79457	80003	A CENTER FOR CREATIVE EDUCATION	MONTESSORI CHILDRENS HOUSE	9286343288	P.O. BOX 2678	COTTONWOOD	AZ	86326		2400 DATSI ST	CAMP VERDE	AZ	86322		1	1	42	34.626000	-111.892900	04025	YAVAPAI COUNTY	0401	KG	KG	1
2011	040032902164	04	0400329	02164	79461	79463	PRIMAVERA TECHNICAL LEARNING CENTER	PRIMAVERA TECHNICAL LEARNING CENTER	4804566678	2471 N. ARIZONA AVE.	CHANDLER	AZ	85225	1476	2471 NORTH ARIZONA AVE	CHANDLER	AZ	85225	1476	1	2	21	33.343154	-111.841695	04013	MARICOPA COUNTY	0406	09	12	1
2011	040032903159	04	0400329	03159	79461	81178	PRIMAVERA TECHNICAL LEARNING CENTER	PRIMAVERA - ONLINE	4804566678	2471 N. ARIZONA AVE.	CHANDLER	AZ	85225		2471 NORTH ARIZONA AVE	CHANDLER	AZ	85225		1	1	21	33.343154	-111.841695	04013	MARICOPA COUNTY	0406	06	12	1
2011	040033002206	04	0400330	02206	79467	79468	COMPASS HIGH SCHOOL  INC.	COMPASS HIGH SCHOOL	5202944070	PO BOX 17810	TUCSON	AZ	85710		8250 EAST 22ND ST 128	TUCSON	AZ	85710		1	1	11	32.205621	-110.816122	04019	PIMA COUNTY	0408	09	12	1
2011	040033202165	04	0400332	02165	79475	79476	JAMES SANDOVAL PREPARATORY HIGH SCHOOL	JAMES SANDOVAL PREPARATORY HIGH SCHOOL	6238450781	3830 NORTH 67TH AVENUE	PHOENIX	AZ	85033		3830 NORTH 67TH AVE	PHOENIX	AZ	85033		1	1	11	33.492006	-112.199993	04013	MARICOPA COUNTY	0404	09	12	1
2011	040033402166	04	0400334	02166	79483	79484	WESTWIND MIDDLE SCHOOL ACADEMY	WESTWIND MIDDLE SCHOOL	6028647731	2045 W. NORTHERN AVENUE	PHOENIX	AZ	85021		2045 WEST NORTHERN AVE	PHOENIX	AZ	85021		1	1	11	33.552592	-112.102376	04013	MARICOPA COUNTY	0403	06	08	1
2011	040033801915	04	0400338	01915	78830	78832	ACCELERATED LEARNING CHARTER SCHOOL  INC.	ACCELERATED LEARNING CHARTER SCHOOL	9286340650	320 SOUTH MAIN STREET	COTTONWOOD	AZ	86326		320 SOUTH MAIN ST	COTTONWOOD	AZ	86326		1	1	32	34.733395	-112.010229	04025	YAVAPAI COUNTY	0401	KG	08	1
2011	040033901939	04	0400339	01939	6258	10807	DESTINY SCHOOL  INC.	DESTINY SCHOOL	9284250925	798 E. PRICKLY PEAR DR.	GLOBE	AZ	85501	1454	798 EAST PRICKLY PEAR DR	GLOBE	AZ	85501	1454	1	1	33	33.393696	-110.768472	04007	GILA COUNTY	0401	KG	08	1
